frame,timestamp,evaluation_phase,target_id,pred_x,pred_y,radius,confidence,actionable,position_uncertainty_px,lost_frames,predicted_only,gt_x,gt_y,error_px,detection_count,track_count,hypothesis_count,bg_registry_state,bg_certified_count,stale_recovery_committed,ranker_candidate_id,ranker_margin,ranker_switched,recovery_active,collective_promoted,collective_dx,collective_dy,collective_rotation_deg,white_active,identity_window_active,identity_switched
139,4.178639,active,1,138.728,126.012,82.079,1.0000,1,1.990,0,0,155.451,98.451,32.238,15,20,7,dormant,0,0,,1.766001,0,0,0,-3.5261,-0.7556,0.0000,0,0,0
140,4.208701,active,1,134.863,128.031,82.177,1.0000,1,1.990,0,0,155.228,97.309,36.859,16,20,8,dormant,0,0,,3.109258,0,0,0,-3.8378,-0.6352,0.0000,0,0,0
141,4.238764,active,1,136.750,114.186,73.840,1.0000,1,1.990,0,0,154.356,93.744,26.979,16,20,7,dormant,0,0,,2.567955,0,0,0,-3.5640,-0.6917,0.0000,0,0,0
142,4.268826,active,1,135.216,111.524,73.052,1.0000,1,1.990,0,0,152.022,88.718,28.329,16,20,8,dormant,0,0,,0.073082,0,0,0,-4.1656,-0.5486,0.0000,0,0,0
143,4.298888,active,1,134.571,113.448,73.653,1.0000,1,1.990,0,0,151.184,88.709,29.800,16,20,8,dormant,0,0,,0.707005,0,0,0,-2.9436,-0.8259,0.0000,0,0,0
144,4.328950,active,1,130.537,112.611,72.785,1.0000,1,1.990,0,0,149.356,87.663,31.250,16,20,8,dormant,0,0,,0.420165,0,0,0,-2.7542,-1.1938,0.0000,0,0,0
145,4.359012,active,1,129.508,112.336,72.869,1.0000,1,1.990,0,0,149.294,87.757,31.553,16,20,8,dormant,0,0,,0.860312,0,0,0,-3.5765,-1.3320,0.0000,0,0,0
146,4.389074,active,1,120.575,126.452,82.189,1.0000,1,1.990,0,0,149.247,87.826,48.105,16,20,8,dormant,0,0,,0.897199,0,0,0,-2.9007,-1.3450,0.0000,0,0,0
147,4.419137,active,1,117.544,125.746,82.302,1.0000,1,1.990,0,0,147.766,85.906,50.005,16,20,7,dormant,0,0,,0.555602,0,0,0,-2.0198,-0.9079,0.0000,0,0,0
148,4.449199,active,1,112.525,121.009,82.421,1.0000,1,1.990,0,0,145.723,83.934,49.766,16,19,7,dormant,0,0,,0.589695,0,0,0,-3.4006,-1.2393,0.0000,0,0,0
149,4.479261,active,1,107.685,118.829,80.273,1.0000,1,1.990,0,0,145.108,83.347,51.570,15,19,6,dormant,0,0,,2.311165,0,0,0,-3.3899,-1.5166,0.0000,0,0,0
150,4.509323,active,1,105.082,116.049,79.907,1.0000,1,1.990,0,0,143.752,83.159,50.765,16,18,6,dormant,0,0,,2.397494,0,0,0,-2.8145,-1.4749,0.0000,0,0,0
151,4.539385,active,1,102.440,109.005,78.466,1.0000,1,1.990,0,0,143.536,83.649,48.289,15,18,5,dormant,0,0,,0.408459,0,0,0,-2.7614,-1.4695,0.0000,0,0,0
152,4.569447,active,1,100.993,110.412,79.974,1.0000,1,1.990,0,0,141.711,82.338,49.458,16,18,5,dormant,0,0,,0.131902,0,0,0,-2.4961,-1.2311,0.0000,0,0,0
153,4.599509,active,1,99.475,113.008,80.876,1.0000,1,1.990,0,0,139.687,82.394,50.540,16,18,5,dormant,0,0,,0.012354,0,0,0,-3.3755,-1.9281,0.0000,0,0,0
154,4.629572,active,1,118.285,86.022,73.821,1.0000,1,1.990,0,0,137.154,82.632,19.171,15,18,5,dormant,0,0,,0.055673,0,0,0,-2.6971,-1.8370,0.0000,0,0,0
155,4.659634,active,1,100.519,91.976,73.220,1.0000,1,1.990,0,0,136.018,82.418,36.763,15,18,5,dormant,0,0,,0.163927,0,0,0,-2.4108,-1.8058,0.0000,0,0,0
156,4.689696,active,1,100.291,92.896,72.827,1.0000,1,1.990,0,0,133.038,82.071,34.489,15,18,5,dormant,0,0,,0.207728,0,0,0,-3.0763,-1.9091,0.0000,0,0,0
157,4.719758,active,1,112.826,94.780,64.881,1.0000,1,1.990,0,0,128.821,81.871,20.555,15,18,5,dormant,0,0,,0.522091,0,0,0,-3.0362,-2.1120,0.0000,0,0,0
158,4.749820,active,1,123.651,89.940,57.553,1.0000,1,1.990,0,0,126.214,82.497,7.871,14,18,6,dormant,0,0,,1.082686,0,0,0,-2.4488,-1.9926,0.0000,0,0,0
159,4.779882,active,1,122.052,90.041,56.060,1.0000,1,1.990,0,0,124.210,82.396,7.944,15,18,6,dormant,0,0,,0.938761,0,0,0,-2.5785,-1.4995,0.0000,0,0,0
160,4.809945,active,1,119.012,84.420,57.313,1.0000,1,1.990,0,0,120.250,82.474,2.306,15,18,6,dormant,0,0,,1.403737,0,0,0,-2.0642,-2.1395,0.0000,0,0,0
161,4.840007,active,1,123.607,88.193,55.897,1.0000,1,1.990,0,0,116.897,82.545,8.771,14,17,6,dormant,0,0,,1.281810,0,0,0,-2.1511,-2.2079,0.0000,0,0,0
162,4.870069,active,1,118.696,85.639,56.591,1.0000,1,1.990,0,0,116.335,82.737,3.741,14,17,6,dormant,0,0,,0.987154,0,0,0,-1.9024,-1.2494,0.0000,0,0,0
163,4.900131,active,1,116.103,84.657,56.592,1.0000,1,1.990,0,0,113.171,82.192,3.831,14,17,6,dormant,0,0,,1.134646,0,0,0,-1.8887,-1.3825,0.0000,0,0,0
164,4.930193,active,1,111.671,79.178,56.880,1.0000,1,1.990,0,0,110.094,79.681,1.655,13,17,5,dormant,0,0,,0.967192,0,0,0,-1.6756,-1.8342,0.0000,0,0,0
165,4.960255,active,1,112.108,76.460,56.768,1.0000,1,1.990,0,0,107.577,78.182,4.847,14,18,5,dormant,0,0,,0.813928,0,0,0,-1.5240,-1.6823,0.0000,0,0,0
166,4.990317,active,1,100.890,78.940,59.367,1.0000,1,1.990,0,0,97.623,76.345,4.172,12,18,5,dormant,0,0,,0.782857,0,0,0,-1.5567,-2.2896,0.0000,0,0,0
167,5.020380,active,1,98.527,87.747,65.857,1.0000,1,1.990,0,0,85.494,72.786,19.842,12,18,5,dormant,0,0,,1.955925,0,0,0,-1.6646,-2.7569,0.0000,0,0,0
168,5.050442,active,1,79.674,82.784,75.317,1.0000,1,1.990,0,0,83.378,71.510,11.867,13,18,5,dormant,0,0,,2.383636,0,0,0,-1.3698,-2.5011,0.0000,0,0,0
169,5.080504,active,1,78.178,83.565,72.420,1.0000,1,1.990,0,0,81.890,71.048,13.056,12,18,5,dormant,0,0,,2.935158,0,0,0,-0.8728,-2.0465,0.0000,0,0,0
170,5.110566,active,1,79.211,81.230,72.840,1.0000,1,1.990,0,0,79.171,71.150,10.081,13,18,5,dormant,0,0,,2.754727,0,0,0,-1.1351,-2.2965,0.0000,0,0,0
171,5.140628,active,1,76.424,80.728,71.216,1.0000,1,1.990,0,0,77.916,71.441,9.406,14,19,5,dormant,0,0,,2.679380,0,0,0,-0.6880,-2.3974,0.0000,0,0,0
172,5.170690,active,1,71.128,77.664,71.018,1.0000,1,1.990,0,0,77.721,71.089,9.311,13,19,5,dormant,0,0,,2.907081,0,0,0,-0.7647,-2.3565,0.0000,0,0,0
173,5.200753,active,1,65.314,83.819,66.279,1.0000,1,1.990,0,0,77.855,71.058,17.892,14,19,5,dormant,0,0,,3.040758,0,0,0,-0.4616,-2.0463,0.0000,0,0,0
174,5.230815,active,1,66.558,82.866,66.306,1.0000,1,1.990,0,0,77.769,70.812,16.462,13,18,5,dormant,0,0,,2.410457,0,0,0,-0.2591,-1.9661,0.0000,0,0,0
175,5.260877,active,1,65.563,77.165,68.508,1.0000,1,1.990,0,0,77.640,71.217,13.462,13,18,5,dormant,0,0,,2.190540,0,0,0,-0.4493,-2.1290,0.0000,0,0,0
176,5.290939,active,1,63.794,79.619,65.963,1.0000,1,1.990,0,0,77.631,71.332,16.129,14,19,4,dormant,0,0,,3.012680,0,0,0,-0.1833,-2.2248,0.0000,0,0,0
177,5.321001,active,1,61.817,76.747,64.423,1.0000,1,1.990,0,0,77.489,71.519,16.521,14,18,4,dormant,0,0,,2.471490,0,0,0,-0.3231,-2.7662,0.0000,0,0,0
178,5.351063,active,1,63.439,73.266,65.135,1.0000,1,1.990,0,0,77.523,71.355,14.213,14,18,4,dormant,0,0,,2.757526,0,0,0,0.0957,-2.2822,0.0000,0,0,0
179,5.381125,active,1,63.135,72.994,63.375,1.0000,1,1.990,0,0,77.727,71.453,14.673,14,18,4,dormant,0,0,,2.349634,0,0,0,-0.0457,-2.4224,0.0000,0,0,0
180,5.411188,active,1,64.454,70.100,64.999,1.0000,1,1.990,0,0,77.629,71.063,13.210,14,18,4,dormant,0,0,,2.774053,0,0,0,0.1759,-2.7058,0.0000,0,0,0
181,5.441250,active,1,64.743,70.725,64.438,1.0000,1,1.990,0,0,77.775,71.215,13.041,14,17,4,dormant,0,0,,2.950051,0,0,0,0.0581,-2.4942,0.0000,0,0,0
182,5.471312,active,1,64.922,68.501,64.657,1.0000,1,1.990,0,0,77.662,71.000,12.983,14,17,4,dormant,0,0,,2.914403,0,0,0,0.2519,-2.3053,0.0000,0,0,0
183,5.501374,active,1,65.402,67.857,64.951,1.0000,1,1.990,0,0,77.774,71.258,12.831,14,17,4,dormant,0,0,,2.722255,0,0,0,0.4169,-1.7104,0.0000,0,0,0
184,5.531436,active,1,64.855,69.496,64.560,1.0000,1,1.990,0,0,77.811,71.569,13.121,14,16,4,dormant,0,0,,3.446363,0,0,0,0.7711,-1.9627,0.0000,0,0,0
185,5.561498,active,1,62.763,67.712,63.334,1.0000,1,1.990,0,0,77.805,71.461,15.502,14,15,4,dormant,0,0,,3.040988,0,0,0,0.4886,-2.3876,0.0000,0,0,0
186,5.591561,active,1,63.337,69.145,64.225,1.0000,1,1.990,0,0,77.766,71.393,14.603,14,15,4,dormant,0,0,,3.592146,0,0,0,0.8246,-2.8929,0.0000,0,0,0
187,5.621623,active,1,62.436,70.824,64.626,1.0000,1,1.990,0,0,77.859,71.298,15.430,14,15,4,dormant,0,0,,3.931221,0,0,0,0.4711,-2.3237,0.0000,0,0,0
188,5.651685,active,1,62.269,71.482,65.153,1.0000,1,1.990,0,0,77.757,71.353,15.489,15,15,4,dormant,0,0,,3.555929,0,0,0,1.0964,-1.5556,0.0000,0,0,0
189,5.681747,active,1,62.945,72.690,66.092,1.0000,1,1.990,0,0,77.618,71.174,14.752,15,15,4,dormant,0,0,,3.645974,0,0,0,0.8022,-1.1134,0.0000,0,0,0
190,5.711809,active,1,63.340,71.313,65.657,1.0000,1,1.990,0,0,74.499,70.154,11.219,15,15,4,dormant,0,0,,3.402555,0,0,0,1.0914,-2.1838,0.0000,0,0,0
191,5.741871,active,1,64.799,69.944,66.281,1.0000,1,1.990,0,0,69.648,70.436,4.874,15,15,4,dormant,0,0,,3.435822,0,0,0,1.4864,-2.2878,0.0000,0,0,0
192,5.771933,active,1,65.158,69.922,66.501,1.0000,1,1.990,0,0,63.699,68.722,1.889,15,15,4,dormant,0,0,,3.253296,0,0,0,1.6760,-1.5860,0.0000,0,0,0
193,5.801996,active,1,65.332,67.656,65.543,1.0000,1,1.990,0,0,59.642,66.433,5.820,15,15,4,dormant,0,0,,3.389183,0,0,0,1.3125,-1.6553,0.0000,0,0,0
194,5.832058,active,1,65.915,66.603,65.509,1.0000,1,1.990,0,0,57.468,65.904,8.475,15,15,4,dormant,0,0,,3.106056,0,0,0,1.1493,-1.6538,0.0000,0,0,0
195,5.862120,active,1,42.462,72.243,52.487,1.0000,1,1.990,0,0,55.621,66.117,14.515,15,15,4,dormant,0,0,,3.042714,0,0,0,1.7252,-2.0310,0.0000,0,0,0
196,5.892182,active,1,56.856,69.330,60.941,1.0000,1,1.990,0,0,51.264,67.625,5.846,15,15,4,dormant,0,0,,2.676408,0,0,0,1.9337,-2.4501,0.0000,0,0,0
197,5.922244,active,1,66.896,65.354,65.228,1.0000,1,1.990,0,0,48.682,68.116,18.422,15,15,4,dormant,0,0,,3.140819,0,0,0,1.5333,-2.6120,0.0000,0,0,0
198,5.952306,active,1,68.094,65.278,65.811,1.0000,1,1.990,0,0,45.563,69.448,22.914,16,16,4,dormant,0,0,,2.933946,0,0,0,1.9238,-2.3001,0.0000,0,0,0
199,5.982369,active,1,68.062,62.681,64.484,1.0000,1,1.990,0,0,43.213,69.550,25.781,15,16,4,dormant,0,0,,3.632762,0,0,0,1.9018,-2.0270,0.0000,0,0,0
200,6.012431,active,1,63.698,64.465,63.494,0.8607,1,2.431,1,1,39.126,69.665,25.116,15,16,5,dormant,0,0,,0.811993,0,0,0,2.0779,-1.7097,0.0000,0,0,0
201,6.042493,active,1,63.710,63.936,63.395,0.7408,1,2.873,2,1,38.172,69.330,26.101,14,16,5,dormant,0,0,,0.590074,0,0,0,2.2492,-1.2682,0.0000,0,0,0
202,6.072555,active,1,63.723,63.407,63.297,0.6376,1,3.321,3,1,35.707,69.416,28.653,15,16,5,dormant,0,0,,0.661735,0,0,0,2.5179,-1.8087,0.0000,0,0,0
203,6.102617,active,1,63.735,62.878,63.198,0.5488,1,3.777,4,1,35.324,69.207,29.108,15,16,5,dormant,0,0,,0.379276,0,0,0,3.0989,-1.9190,0.0000,0,0,0
204,6.132679,active,1,63.748,62.350,63.100,0.4724,1,4.244,5,1,35.165,69.325,29.422,15,16,5,dormant,0,0,,1.255108,0,0,0,2.9987,-1.6186,0.0000,0,0,0
205,6.162741,active,1,52.132,63.816,53.919,1.0000,1,2.793,0,0,35.292,69.475,17.765,14,16,5,dormant,0,0,,0.951761,0,0,0,3.1354,-1.6144,0.0000,0,0,0
206,6.192804,active,1,53.060,61.835,55.597,1.0000,1,2.351,0,0,35.430,69.763,19.331,13,16,5,dormant,0,0,,2.489252,0,0,0,3.3742,-1.9005,0.0000,0,0,0
207,6.222866,active,1,54.865,60.337,56.720,1.0000,1,2.158,0,0,35.369,69.554,21.565,13,16,6,dormant,0,0,,3.014940,0,0,0,2.7868,-1.5300,0.0000,0,0,0
208,6.252928,active,1,56.751,60.420,56.397,1.0000,1,2.066,0,0,35.133,69.824,23.575,13,16,6,dormant,0,0,,3.093664,0,0,0,2.9649,-1.2479,0.0000,0,0,0
209,6.282990,active,1,58.702,60.604,56.925,1.0000,1,2.022,0,0,35.372,69.745,25.056,13,16,6,dormant,0,0,,3.060414,0,0,0,3.2145,-0.8923,0.0000,0,0,0
210,6.313052,active,1,59.697,59.270,57.095,1.0000,1,2.002,0,0,35.379,69.764,26.485,13,16,6,dormant,0,0,,3.431313,0,0,0,2.4823,-1.2675,0.0000,0,0,0
211,6.343114,active,1,60.329,58.553,57.595,1.0000,1,1.994,0,0,35.373,69.674,27.321,13,16,6,dormant,0,0,,2.813255,0,0,0,2.6690,-0.7834,0.0000,0,0,0
212,6.373177,active,1,61.162,59.134,59.382,1.0000,1,1.991,0,0,37.929,69.729,25.534,13,16,6,dormant,0,0,,3.221820,0,0,0,2.5011,-1.6939,0.0000,0,0,0
213,6.403239,active,1,62.386,58.953,59.554,1.0000,1,1.990,0,0,39.757,69.693,25.048,13,16,6,dormant,0,0,,3.115582,0,0,0,3.3770,-1.5425,0.0000,0,0,0
214,6.433301,active,1,62.971,59.122,60.267,1.0000,1,1.991,0,0,41.612,69.722,23.845,13,16,6,dormant,0,0,,2.742669,0,0,0,3.5982,-1.4651,0.0000,0,0,0
215,6.463363,active,1,63.559,56.852,59.445,1.0000,1,1.991,0,0,45.547,69.793,22.178,13,16,4,dormant,0,0,,2.962158,0,0,0,3.5190,-0.8708,0.0000,0,0,0
216,6.493425,active,1,65.494,54.098,58.827,1.0000,1,1.991,0,0,49.673,67.436,20.693,13,16,4,dormant,0,0,,3.100222,0,0,0,3.2379,-1.3627,0.0000,0,0,0
217,6.523487,active,1,65.355,54.635,58.940,1.0000,1,1.992,0,0,53.330,67.299,17.464,14,17,4,dormant,0,0,,3.268931,0,0,0,3.4733,-1.1262,0.0000,0,0,0
218,6.553549,active,1,68.876,54.142,60.528,1.0000,1,1.992,0,0,57.449,66.479,16.816,14,17,4,dormant,0,0,,2.789180,0,0,0,3.7621,-0.7011,0.0000,0,0,0
219,6.583612,active,1,71.007,55.150,61.365,1.0000,1,1.992,0,0,59.725,63.812,14.223,14,17,4,dormant,0,0,,2.728599,0,0,0,3.3296,-0.3431,0.0000,0,0,0
220,6.613674,active,1,73.104,57.953,64.254,1.0000,1,1.991,0,0,61.919,62.489,12.069,14,17,4,dormant,0,0,,2.490661,0,0,0,3.2166,-0.7421,0.0000,0,0,0
221,6.643736,active,1,72.979,57.422,64.091,1.0000,1,1.991,0,0,63.389,60.511,10.076,14,17,4,dormant,0,0,,1.709587,0,0,0,3.8716,-0.3911,0.0000,0,0,0
222,6.673798,active,1,72.036,57.594,63.585,1.0000,1,1.991,0,0,63.356,57.555,8.680,14,17,4,dormant,0,0,,2.940979,0,0,0,3.7642,-0.8445,0.0000,0,0,0
223,6.703860,active,1,72.251,57.036,63.241,1.0000,1,1.991,0,0,63.936,56.508,8.332,15,18,4,dormant,0,0,,3.274382,0,0,0,3.4384,-0.3257,0.0000,0,0,0
224,6.733922,active,1,75.071,57.789,61.768,1.0000,1,1.991,0,0,64.319,55.389,11.017,14,18,4,dormant,0,0,,3.354830,0,0,0,3.0056,-0.3939,0.0000,0,0,0
225,6.763985,active,1,77.162,57.095,61.097,1.0000,1,1.990,0,0,63.959,54.024,13.555,14,16,4,dormant,0,0,,3.332837,0,0,0,3.8701,-0.5162,0.0000,0,0,0
226,6.794047,active,1,78.899,59.118,61.039,1.0000,1,1.990,0,0,63.594,54.302,16.045,13,15,4,dormant,0,0,,2.842830,0,0,0,3.7137,0.1065,0.0000,0,0,0
227,6.824109,active,1,72.078,60.370,63.489,1.0000,1,1.990,0,0,64.000,54.545,9.959,13,15,4,dormant,0,0,,3.214604,0,0,0,3.5137,0.2748,0.0000,0,0,0
228,6.854171,active,1,73.667,60.773,63.435,1.0000,1,1.990,0,0,64.304,54.834,11.088,13,15,4,dormant,0,0,,2.701885,0,0,0,3.6938,0.3451,0.0000,0,0,0
229,6.884233,active,1,82.595,60.620,61.233,1.0000,1,1.990,0,0,64.459,54.754,19.061,13,15,4,dormant,0,0,,2.664203,0,0,0,3.9305,0.1800,0.0000,0,0,0
230,6.914295,active,1,85.244,61.231,60.856,1.0000,1,1.990,0,0,64.608,54.811,21.612,14,16,4,dormant,0,0,,3.011658,0,0,0,3.0338,-0.2150,0.0000,0,0,0
231,6.944357,active,1,88.437,62.046,59.659,1.0000,1,1.990,0,0,64.689,54.700,24.858,14,16,4,dormant,0,0,,2.774201,0,0,0,3.7911,-0.0235,0.0000,0,0,0
232,6.974420,active,1,90.902,63.191,60.340,1.0000,1,1.990,0,0,64.427,54.423,27.889,13,16,4,dormant,0,0,,2.409787,0,0,0,3.0719,-0.0003,0.0000,0,0,0
233,7.004482,active,1,94.788,65.491,60.373,1.0000,1,1.990,0,0,63.612,55.399,32.769,13,16,4,dormant,0,0,,1.962387,0,0,0,3.3851,0.2996,0.0000,0,0,0
234,7.034544,active,1,96.917,68.375,62.340,1.0000,1,1.990,0,0,64.341,55.169,35.151,13,16,4,dormant,0,0,,2.155035,0,0,0,3.6455,0.1242,0.0000,0,0,0
235,7.064606,active,1,101.434,69.327,61.197,1.0000,1,1.990,0,0,64.155,56.710,39.356,13,16,4,dormant,0,0,,1.965203,0,0,0,3.3838,0.2956,0.0000,0,0,0
236,7.094668,active,1,112.042,69.518,59.126,1.0000,1,1.990,0,0,63.913,59.058,49.252,13,16,4,dormant,0,0,,1.850120,0,0,0,3.5774,0.4433,0.0000,0,0,0
237,7.124730,active,1,115.082,70.008,58.800,1.0000,1,1.990,0,0,64.252,60.842,51.650,13,16,4,dormant,0,0,,1.174289,0,0,0,3.4615,0.4424,0.0000,0,0,0
238,7.154793,active,1,117.178,72.158,58.938,1.0000,1,1.990,0,0,63.738,61.561,54.481,14,16,4,dormant,0,0,,1.048512,0,0,0,3.6100,0.8259,0.0000,0,0,0
239,7.184855,active,1,111.938,71.189,65.293,1.0000,1,1.990,0,0,63.899,62.430,48.831,14,16,4,dormant,0,0,,1.377358,0,0,0,3.1997,1.0690,0.0000,0,0,0
240,7.214917,active,1,117.498,72.284,61.434,0.8607,1,2.431,1,1,65.085,63.900,53.079,14,17,4,dormant,0,0,,0.452417,0,0,0,3.2870,0.8590,0.0000,0,0,0
241,7.244979,active,1,123.955,80.115,61.885,1.0000,1,2.211,0,0,65.876,64.593,60.117,14,17,5,dormant,0,0,,1.113275,0,0,0,3.2250,0.5512,0.0000,0,0,0
242,7.275041,active,1,111.725,76.823,69.184,1.0000,1,2.103,0,0,66.035,65.275,47.127,15,18,5,dormant,0,0,,1.973232,0,0,0,2.4103,0.8640,0.0000,0,0,0
243,7.305103,active,1,96.177,74.737,77.716,1.0000,1,2.047,0,0,67.881,65.854,29.658,14,18,5,dormant,0,0,,2.807022,0,0,0,3.0895,0.8332,0.0000,0,0,0
244,7.335165,active,1,96.546,73.345,78.381,1.0000,1,2.018,0,0,71.633,68.247,25.429,14,17,5,dormant,0,0,,2.555852,0,0,0,3.5859,0.7551,0.0000,0,0,0
245,7.365228,active,1,100.537,73.689,76.864,1.0000,1,2.003,0,0,75.439,69.394,25.463,14,17,5,dormant,0,0,,2.720142,0,0,0,3.4961,0.7676,0.0000,0,0,0
246,7.395290,active,1,94.008,71.077,78.580,1.0000,1,1.996,0,0,79.618,70.136,14.421,14,16,5,dormant,0,0,,3.011324,0,0,0,3.2169,1.2828,0.0000,0,0,0
247,7.425352,active,1,97.939,72.583,78.161,1.0000,1,1.992,0,0,87.730,73.306,10.235,14,16,5,dormant,0,0,,2.972126,0,0,0,3.0683,1.1245,0.0000,0,0,0
248,7.455414,active,1,99.504,69.605,75.283,1.0000,1,1.991,0,0,93.073,76.215,9.222,14,16,5,dormant,0,0,,3.028022,0,0,0,3.2267,0.8060,0.0000,0,0,0
249,7.485476,active,1,101.662,73.469,76.679,1.0000,1,1.990,0,0,96.937,75.934,5.330,14,16,5,dormant,0,0,,2.842621,0,0,0,3.7018,1.2202,0.0000,0,0,0
250,7.515538,active,1,101.575,72.907,76.809,1.0000,1,1.990,0,0,101.855,76.415,3.519,14,16,5,dormant,0,0,,2.651992,0,0,0,2.7619,1.2243,0.0000,0,0,0
251,7.545601,active,1,102.936,74.002,75.828,1.0000,1,1.990,0,0,109.105,76.669,6.720,14,16,5,dormant,0,0,,2.231860,0,0,0,2.6232,1.1683,0.0000,0,0,0
252,7.575663,active,1,104.362,75.001,75.003,1.0000,1,1.990,0,0,115.491,77.843,11.486,14,16,5,dormant,0,0,,2.250204,0,0,0,2.1455,1.5139,0.0000,0,0,0
253,7.605725,active,1,105.454,77.179,73.898,1.0000,1,1.990,0,0,118.954,78.628,13.577,14,16,5,dormant,0,0,,2.993134,0,0,0,2.9426,1.6376,0.0000,0,0,0
254,7.635787,active,1,107.102,76.881,73.881,1.0000,1,1.990,0,0,123.590,79.535,16.701,14,17,5,dormant,0,0,,2.930923,0,0,0,3.6894,1.9349,0.0000,0,0,0
255,7.665849,active,1,108.714,79.435,74.218,1.0000,1,1.990,0,0,127.237,79.326,18.523,14,17,6,dormant,0,0,,3.091544,0,0,0,2.7978,1.9655,0.0000,0,0,0
256,7.695911,active,1,111.219,80.338,74.881,1.0000,1,1.990,0,0,126.911,79.329,15.725,14,18,6,dormant,0,0,,2.083003,0,0,0,3.0100,1.3067,0.0000,0,0,0
257,7.725973,active,1,111.805,84.676,75.949,1.0000,1,1.990,0,0,127.066,79.457,16.129,15,18,6,dormant,0,0,,2.850610,0,0,0,2.4586,1.3900,0.0000,0,0,0
258,7.756036,active,1,117.664,86.703,75.474,1.0000,1,1.990,0,0,126.708,79.413,11.617,14,18,6,dormant,0,0,,2.616430,0,0,0,3.0809,1.6615,0.0000,0,0,0
259,7.786098,active,1,122.042,89.483,74.997,1.0000,1,1.990,0,0,126.683,79.506,11.004,14,18,6,dormant,0,0,,2.402017,0,0,0,2.7717,1.4831,0.0000,0,0,0
260,7.816160,active,1,124.877,89.309,74.753,1.0000,1,1.990,0,0,126.857,79.577,9.931,14,18,6,dormant,0,0,,2.491066,0,0,0,2.6029,1.7020,0.0000,0,0,0
261,7.846222,active,1,124.586,85.224,72.739,1.0000,1,1.990,0,0,127.199,79.917,5.916,14,17,6,dormant,0,0,,2.552220,0,0,0,2.3855,2.1568,0.0000,0,0,0
262,7.876284,active,1,126.299,87.426,72.076,1.0000,1,1.990,0,0,127.440,79.995,7.518,14,17,6,dormant,0,0,,1.401855,0,0,0,2.4180,1.6327,0.0000,0,0,0
263,7.906346,active,1,122.298,90.679,75.949,1.0000,1,1.990,0,0,126.977,79.990,11.667,14,16,6,dormant,0,0,,2.363414,0,0,0,2.2643,2.1379,0.0000,0,0,0
264,7.936409,active,1,122.802,92.913,76.137,1.0000,1,1.990,0,0,127.360,79.917,13.773,14,16,6,dormant,0,0,,1.863723,0,0,0,2.1548,1.7361,0.0000,0,0,0
265,7.966471,active,1,121.562,95.740,77.677,1.0000,1,1.990,0,0,127.201,79.550,17.144,14,15,6,dormant,0,0,,2.533710,0,0,0,1.9865,1.9373,0.0000,0,0,0
266,7.996533,active,1,121.730,96.761,77.741,1.0000,1,1.990,0,0,127.172,79.826,17.789,14,15,6,dormant,0,0,,2.373949,0,0,0,1.9399,1.5543,0.0000,0,0,0
267,8.026595,active,1,99.285,95.720,68.863,1.0000,1,1.990,0,0,127.417,79.618,32.415,14,15,6,dormant,0,0,,2.622063,0,0,0,1.9054,2.1564,0.0000,0,0,0
268,8.056657,active,1,152.406,99.994,64.014,1.0000,1,1.990,0,0,127.386,79.427,32.388,15,16,6,dormant,0,0,,2.390009,0,0,0,1.5821,1.8665,0.0000,0,0,0
269,8.086719,active,1,159.309,104.139,63.397,1.0000,1,1.990,0,0,127.349,79.508,40.349,15,16,7,dormant,0,0,,0.133808,0,0,0,1.9997,2.2611,0.0000,0,0,0
270,8.116781,active,1,158.724,107.448,64.827,1.0000,1,1.990,0,0,127.073,79.264,42.381,15,16,7,dormant,0,0,,0.855681,0,0,0,1.9212,2.2974,0.0000,0,0,0
271,8.146844,active,1,156.837,109.673,65.771,1.0000,1,1.990,0,0,127.094,79.252,42.545,15,15,7,dormant,0,0,,1.408540,0,0,0,1.4362,2.0136,0.0000,0,0,0
272,8.176906,active,1,159.333,113.891,64.744,1.0000,1,1.990,0,0,119.746,87.531,47.561,15,15,7,dormant,0,0,,1.222155,0,0,0,1.4296,2.3943,0.0000,0,0,0
273,8.206968,active,1,158.664,116.816,65.904,1.0000,1,1.990,0,0,113.611,94.569,50.247,14,15,7,dormant,0,0,,1.494516,0,0,0,1.3710,2.2243,0.0000,0,0,0
274,8.237030,active,1,150.815,118.524,70.854,1.0000,1,1.990,0,0,111.582,97.484,44.519,14,15,7,dormant,0,0,,0.850641,0,0,0,1.0920,2.8788,0.0000,0,0,0
275,8.267092,active,1,161.885,119.729,65.590,1.0000,1,1.990,0,0,109.109,100.259,56.253,14,15,7,dormant,0,0,,0.843946,0,0,0,0.8976,2.5536,0.0000,0,0,0
276,8.297154,active,1,160.785,122.805,66.489,1.0000,1,1.990,0,0,107.152,102.322,57.412,14,15,7,dormant,0,0,,1.064411,0,0,0,0.7553,2.3851,0.0000,0,0,0
277,8.327217,active,1,163.168,123.802,65.852,1.0000,1,1.990,0,0,105.974,103.466,60.702,14,15,7,dormant,0,0,,1.090976,0,0,0,0.5755,2.9609,0.0000,0,0,0
278,8.357279,active,1,163.342,127.942,65.241,1.0000,1,1.990,0,0,103.936,104.752,63.772,14,15,7,dormant,0,0,,0.414661,0,0,0,0.3944,2.3134,0.0000,0,0,0
